Points_0,Pressure_Coefficient,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0315985,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0323268,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0329458,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0334203,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0337145,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0337937,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0336255,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0331805,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0324359,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0313802,,,,,,,,,,,,,,,,,,,,,,,
10,-0.030019,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0283792,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0265096,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0244774,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0223593,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0202304,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0181539,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0161748,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0143187,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0125949,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0110027,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00953739,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00819459,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00697224,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00587013,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00488864,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00402744,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0032848,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00265751,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00214121,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00173079,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00142083,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00120573,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00107998,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00103818,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00107545,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00118716,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0013699,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0016202,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00193701,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00231773,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00276634,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00328033,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00387608,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0045366,,,,,,,,,,,,,,,,,,,,,,,
10,-0.005312,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00600566,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00708056,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0145805,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0144703,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0143555,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0142354,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0141101,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0139792,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0138427,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0137002,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0135516,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0133966,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0132351,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0130667,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0128914,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0127088,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0125187,,,,,,,,,,,,,,,,,,,,,,,
10,-0.012321,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0121154,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0119018,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0116798,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0114494,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0112104,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0109625,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0107057,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0104399,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0101648,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00988037,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00958658,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00928335,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00897066,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00864851,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00831695,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00797607,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00762599,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00726689,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00689901,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00652262,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00613807,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00574574,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00534611,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00493966,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00452697,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00410865,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00368538,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00325786,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00282689,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00239327,,,,,,,,,,,,,,,,,,,,,,,
10,-0.0019579,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00152169,,,,,,,,,,,,,,,,,,,,,,,
10,-0.00108561,,,,,,,,,,,,,,,,,,,,,,,
10,-0.000650648,,,,,,,,,,,,,,,,,,,,,,,
10,-0.000217806,,,,,,,,,,,,,,,,,,,,,,,
10,0.000211919,,,,,,,,,,,,,,,,,,,,,,,
10,0.000637556,,,,,,,,,,,,,,,,,,,,,,,
10,0.00105817,,,,,,,,,,,,,,,,,,,,,,,
10,0.0014729,,,,,,,,,,,,,,,,,,,,,,,
10,0.00188091,,,,,,,,,,,,,,,,,,,,,,,
10,0.00228149,,,,,,,,,,,,,,,,,,,,,,,
10,0.00267398,,,,,,,,,,,,,,,,,,,,,,,
10,0.00305785,,,,,,,,,,,,,,,,,,,,,,,
10,0.00343269,,,,,,,,,,,,,,,,,,,,,,,
10,0.00379823,,,,,,,,,,,,,,,,,,,,,,,
10,0.0041544,,,,,,,,,,,,,,,,,,,,,,,
10,0.00450133,,,,,,,,,,,,,,,,,,,,,,,
10,0.00483932,,,,,,,,,,,,,,,,,,,,,,,
10,0.00516891,,,,,,,,,,,,,,,,,,,,,,,
10,0.00549082,,,,,,,,,,,,,,,,,,,,,,,
10,0.005806,,,,,,,,,,,,,,,,,,,,,,,
10,0.00611561,,,,,,,,,,,,,,,,,,,,,,,
10,0.00642102,,,,,,,,,,,,,,,,,,,,,,,
10,0.00672383,,,,,,,,,,,,,,,,,,,,,,,
10,0.00702579,,,,,,,,,,,,,,,,,,,,,,,
10,0.00732884,,,,,,,,,,,,,,,,,,,,,,,
10,0.00763503,,,,,,,,,,,,,,,,,,,,,,,
10,0.00794655,,,,,,,,,,,,,,,,,,,,,,,
10,0.00826564,,,,,,,,,,,,,,,,,,,,,,,
10,0.00859487,,,,,,,,,,,,,,,,,,,,,,,
10,0.00893687,,,,,,,,,,,,,,,,,,,,,,,
10,0.00929484,,,,,,,,,,,,,,,,,,,,,,,
10,0.00967093,,,,,,,,,,,,,,,,,,,,,,,
10,0.0100658,,,,,,,,,,,,,,,,,,,,,,,
10,0.0104722,,,,,,,,,,,,,,,,,,,,,,,
10,0.010871,,,,,,,,,,,,,,,,,,,,,,,
10,0.0112173,,,,,,,,,,,,,,,,,,,,,,,
10,0.0114421,,,,,,,,,,,,,,,,,,,,,,,
10,0.0114479,,,,,,,,,,,,,,,,,,,,,,,
10,0.0111391,,,,,,,,,,,,,,,,,,,,,,,
10,0.0105832,,,,,,,,,,,,,,,,,,,,,,,
10,0.00945041,,,,,,,,,,,,,,,,,,,,,,,
0.0280223,-0.858142,,,,,,,,,,,,,,,,,,,,,,,
0.0268165,-0.862694,,,,,,,,,,,,,,,,,,,,,,,
0.0256108,-0.865532,,,,,,,,,,,,,,,,,,,,,,,
0.024405,-0.900954,,,,,,,,,,,,,,,,,,,,,,,
0.0231993,-0.961543,,,,,,,,,,,,,,,,,,,,,,,
0.0219935,-0.976552,,,,,,,,,,,,,,,,,,,,,,,
0.0208068,-0.92014,,,,,,,,,,,,,,,,,,,,,,,
0.0196318,-0.881445,,,,,,,,,,,,,,,,,,,,,,,
0.0184569,-0.889957,,,,,,,,,,,,,,,,,,,,,,,
0.017282,-0.957166,,,,,,,,,,,,,,,,,,,,,,,
0.0161071,-1.0641,,,,,,,,,,,,,,,,,,,,,,,
0.0149344,-1.01758,,,,,,,,,,,,,,,,,,,,,,,
0.0138097,-0.888215,,,,,,,,,,,,,,,,,,,,,,,
0.012685,-0.888582,,,,,,,,,,,,,,,,,,,,,,,
0.0115602,-0.994071,,,,,,,,,,,,,,,,,,,,,,,
0.0104355,-1.09237,,,,,,,,,,,,,,,,,,,,,,,
0.0093329,-0.977787,,,,,,,,,,,,,,,,,,,,,,,
0.0082921,-0.839136,,,,,,,,,,,,,,,,,,,,,,,
0.00725131,-0.93776,,,,,,,,,,,,,,,,,,,,,,,
0.00621051,-1.06051,,,,,,,,,,,,,,,,,,,,,,,
0.00520355,-0.88699,,,,,,,,,,,,,,,,,,,,,,,
0.00430813,-0.727979,,,,,,,,,,,,,,,,,,,,,,,
0.00341271,-0.911434,,,,,,,,,,,,,,,,,,,,,,,
0.00251729,-0.735593,,,,,,,,,,,,,,,,,,,,,,,
0.00184397,-0.407801,,,,,,,,,,,,,,,,,,,,,,,
0.00120153,-0.454088,,,,,,,,,,,,,,,,,,,,,,,
0.000585915,-0.0827577,,,,,,,,,,,,,,,,,,,,,,,
0.000345085,0.349502,,,,,,,,,,,,,,,,,,,,,,,
0.000104256,0.639463,,,,,,,,,,,,,,,,,,,,,,,
0.000136784,1.03299,,,,,,,,,,,,,,,,,,,,,,,
0.000377981,1.20329,,,,,,,,,,,,,,,,,,,,,,,
0.000647683,1.38208,,,,,,,,,,,,,,,,,,,,,,,
0.00128905,1.45669,,,,,,,,,,,,,,,,,,,,,,,
0.00193041,1.3982,,,,,,,,,,,,,,,,,,,,,,,
0.0026357,1.34153,,,,,,,,,,,,,,,,,,,,,,,
0.00352741,1.26167,,,,,,,,,,,,,,,,,,,,,,,
0.00441911,1.19298,,,,,,,,,,,,,,,,,,,,,,,
0.00531082,1.09546,,,,,,,,,,,,,,,,,,,,,,,
0.00632926,0.996154,,,,,,,,,,,,,,,,,,,,,,,
0.00736391,0.962039,,,,,,,,,,,,,,,,,,,,,,,
0.00839857,0.929173,,,,,,,,,,,,,,,,,,,,,,,
0.00943322,0.839332,,,,,,,,,,,,,,,,,,,,,,,
0.0105368,0.756309,,,,,,,,,,,,,,,,,,,,,,,
0.0116543,0.747557,,,,,,,,,,,,,,,,,,,,,,,
0.0127717,0.740601,,,,,,,,,,,,,,,,,,,,,,,
0.0138892,0.709132,,,,,,,,,,,,,,,,,,,,,,,
0.0150077,0.622286,,,,,,,,,,,,,,,,,,,,,,,
0.0161754,0.567061,,,,,,,,,,,,,,,,,,,,,,,
0.0173432,0.583905,,,,,,,,,,,,,,,,,,,,,,,
0.0185109,0.582677,,,,,,,,,,,,,,,,,,,,,,,
0.0196786,0.561673,,,,,,,,,,,,,,,,,,,,,,,
0.0208463,0.517268,,,,,,,,,,,,,,,,,,,,,,,
0.0220274,0.459965,,,,,,,,,,,,,,,,,,,,,,,
0.0232275,0.442207,,,,,,,,,,,,,,,,,,,,,,,
0.0244276,0.453516,,,,,,,,,,,,,,,,,,,,,,,
0.0256277,0.450053,,,,,,,,,,,,,,,,,,,,,,,
0.0268278,0.434347,,,,,,,,,,,,,,,,,,,,,,,
0.0280279,0.417107,,,,,,,,,,,,,,,,,,,,,,,
0.0347513,0.344723,,,,,,,,,,,,,,,,,,,,,,,
0.041249,0.293775,,,,,,,,,,,,,,,,,,,,,,,
0.0487836,0.240866,,,,,,,,,,,,,,,,,,,,,,,
0.0574129,0.193969,,,,,,,,,,,,,,,,,,,,,,,
0.067154,0.158328,,,,,,,,,,,,,,,,,,,,,,,
0.0780133,0.122851,,,,,,,,,,,,,,,,,,,,,,,
0.0899917,0.0886756,,,,,,,,,,,,,,,,,,,,,,,
0.10308,0.057062,,,,,,,,,,,,,,,,,,,,,,,
0.117261,0.0274435,,,,,,,,,,,,,,,,,,,,,,,
0.132509,-0.000402937,,,,,,,,,,,,,,,,,,,,,,,
0.148797,-0.0263512,,,,,,,,,,,,,,,,,,,,,,,
0.166089,-0.0506868,,,,,,,,,,,,,,,,,,,,,,,
0.184345,-0.0739163,,,,,,,,,,,,,,,,,,,,,,,
0.203526,-0.0963172,,,,,,,,,,,,,,,,,,,,,,,
0.223587,-0.117953,,,,,,,,,,,,,,,,,,,,,,,
0.24448,-0.139372,,,,,,,,,,,,,,,,,,,,,,,
0.266158,-0.16098,,,,,,,,,,,,,,,,,,,,,,,
0.288571,-0.182811,,,,,,,,,,,,,,,,,,,,,,,
0.311668,-0.204267,,,,,,,,,,,,,,,,,,,,,,,
0.335396,-0.223256,,,,,,,,,,,,,,,,,,,,,,,
0.359696,-0.23694,,,,,,,,,,,,,,,,,,,,,,,
0.384506,-0.243172,,,,,,,,,,,,,,,,,,,,,,,
0.409759,-0.241017,,,,,,,,,,,,,,,,,,,,,,,
0.435387,-0.230623,,,,,,,,,,,,,,,,,,,,,,,
0.461325,-0.213248,,,,,,,,,,,,,,,,,,,,,,,
0.487509,-0.190676,,,,,,,,,,,,,,,,,,,,,,,
0.51388,-0.164815,,,,,,,,,,,,,,,,,,,,,,,
0.540381,-0.137526,,,,,,,,,,,,,,,,,,,,,,,
0.566959,-0.110297,,,,,,,,,,,,,,,,,,,,,,,
0.593557,-0.0838538,,,,,,,,,,,,,,,,,,,,,,,
0.620118,-0.0586489,,,,,,,,,,,,,,,,,,,,,,,
0.646586,-0.034744,,,,,,,,,,,,,,,,,,,,,,,
0.672899,-0.0121728,,,,,,,,,,,,,,,,,,,,,,,
0.698996,0.00869704,,,,,,,,,,,,,,,,,,,,,,,
0.724811,0.0278057,,,,,,,,,,,,,,,,,,,,,,,
0.750274,0.0450704,,,,,,,,,,,,,,,,,,,,,,,
0.77531,0.0604596,,,,,,,,,,,,,,,,,,,,,,,
0.799838,0.0739384,,,,,,,,,,,,,,,,,,,,,,,
0.82377,0.0852119,,,,,,,,,,,,,,,,,,,,,,,
0.847006,0.0939829,,,,,,,,,,,,,,,,,,,,,,,
0.869441,0.101794,,,,,,,,,,,,,,,,,,,,,,,
0.890959,0.107248,,,,,,,,,,,,,,,,,,,,,,,
0.911424,0.108985,,,,,,,,,,,,,,,,,,,,,,,
0.930685,0.109149,,,,,,,,,,,,,,,,,,,,,,,
0.94856,0.105171,,,,,,,,,,,,,,,,,,,,,,,
0.964833,0.0979814,,,,,,,,,,,,,,,,,,,,,,,
0.979216,0.0837904,,,,,,,,,,,,,,,,,,,,,,,
0.991283,0.083013,,,,,,,,,,,,,,,,,,,,,,,
0.991474,0.0129066,,,,,,,,,,,,,,,,,,,,,,,
0.979682,-0.00121404,,,,,,,,,,,,,,,,,,,,,,,
0.965625,-0.0128442,,,,,,,,,,,,,,,,,,,,,,,
0.949709,-0.0252852,,,,,,,,,,,,,,,,,,,,,,,
0.932202,-0.0404656,,,,,,,,,,,,,,,,,,,,,,,
0.913302,-0.056993,,,,,,,,,,,,,,,,,,,,,,,
0.893175,-0.0756603,,,,,,,,,,,,,,,,,,,,,,,
0.871963,-0.0959556,,,,,,,,,,,,,,,,,,,,,,,
0.849786,-0.117556,,,,,,,,,,,,,,,,,,,,,,,
0.826758,-0.140808,,,,,,,,,,,,,,,,,,,,,,,
0.80298,-0.165666,,,,,,,,,,,,,,,,,,,,,,,
0.778545,-0.191091,,,,,,,,,,,,,,,,,,,,,,,
0.753538,-0.21688,,,,,,,,,,,,,,,,,,,,,,,
0.728044,-0.243533,,,,,,,,,,,,,,,,,,,,,,,
0.702144,-0.270304,,,,,,,,,,,,,,,,,,,,,,,
0.675913,-0.297134,,,,,,,,,,,,,,,,,,,,,,,
0.649424,-0.32418,,,,,,,,,,,,,,,,,,,,,,,
0.62275,-0.350555,,,,,,,,,,,,,,,,,,,,,,,
0.595958,-0.37469,,,,,,,,,,,,,,,,,,,,,,,
0.569116,-0.396262,,,,,,,,,,,,,,,,,,,,,,,
0.542293,-0.41481,,,,,,,,,,,,,,,,,,,,,,,
0.515557,-0.430351,,,,,,,,,,,,,,,,,,,,,,,
0.488975,-0.443382,,,,,,,,,,,,,,,,,,,,,,,
0.462611,-0.45449,,,,,,,,,,,,,,,,,,,,,,,
0.436531,-0.464455,,,,,,,,,,,,,,,,,,,,,,,
0.410794,-0.473915,,,,,,,,,,,,,,,,,,,,,,,
0.385461,-0.483066,,,,,,,,,,,,,,,,,,,,,,,
0.36059,-0.491905,,,,,,,,,,,,,,,,,,,,,,,
0.336237,-0.50047,,,,,,,,,,,,,,,,,,,,,,,
0.31246,-0.50886,,,,,,,,,,,,,,,,,,,,,,,
0.289312,-0.517513,,,,,,,,,,,,,,,,,,,,,,,
0.266846,-0.52655,,,,,,,,,,,,,,,,,,,,,,,
0.245116,-0.535771,,,,,,,,,,,,,,,,,,,,,,,
0.224171,-0.545405,,,,,,,,,,,,,,,,,,,,,,,
0.204061,-0.555577,,,,,,,,,,,,,,,,,,,,,,,
0.184832,-0.566378,,,,,,,,,,,,,,,,,,,,,,,
0.166528,-0.577707,,,,,,,,,,,,,,,,,,,,,,,
0.149193,-0.589546,,,,,,,,,,,,,,,,,,,,,,,
0.132864,-0.602326,,,,,,,,,,,,,,,,,,,,,,,
0.117576,-0.616327,,,,,,,,,,,,,,,,,,,,,,,
0.103357,-0.631825,,,,,,,,,,,,,,,,,,,,,,,
0.0902327,-0.649213,,,,,,,,,,,,,,,,,,,,,,,
0.0782192,-0.668913,,,,,,,,,,,,,,,,,,,,,,,
0.0673253,-0.69366,,,,,,,,,,,,,,,,,,,,,,,
0.0575497,-0.725073,,,,,,,,,,,,,,,,,,,,,,,
0.0488861,-0.752974,,,,,,,,,,,,,,,,,,,,,,,
0.0413142,-0.777431,,,,,,,,,,,,,,,,,,,,,,,
0.0347813,-0.831308,,,,,,,,,,,,,,,,,,,,,,,
1.00297,-0.0846631,,,,,,,,,,,,,,,,,,,,,,,
1.0061,0.0271088,,,,,,,,,,,,,,,,,,,,,,,
1.00939,0.0148735,,,,,,,,,,,,,,,,,,,,,,,
1.01285,0.034204,,,,,,,,,,,,,,,,,,,,,,,
1.0165,0.0362114,,,,,,,,,,,,,,,,,,,,,,,
1.02034,0.0428066,,,,,,,,,,,,,,,,,,,,,,,
1.02438,0.0458092,,,,,,,,,,,,,,,,,,,,,,,
1.02863,0.0493697,,,,,,,,,,,,,,,,,,,,,,,
1.03311,0.0519843,,,,,,,,,,,,,,,,,,,,,,,
1.03783,0.0544536,,,,,,,,,,,,,,,,,,,,,,,
1.04279,0.056529,,,,,,,,,,,,,,,,,,,,,,,
1.04801,0.0583757,,,,,,,,,,,,,,,,,,,,,,,
1.05351,0.0599651,,,,,,,,,,,,,,,,,,,,,,,
1.05929,0.0613309,,,,,,,,,,,,,,,,,,,,,,,
1.06539,0.0624696,,,,,,,,,,,,,,,,,,,,,,,
1.0718,0.0633866,,,,,,,,,,,,,,,,,,,,,,,
1.07855,0.0640833,,,,,,,,,,,,,,,,,,,,,,,
1.08565,0.0645653,,,,,,,,,,,,,,,,,,,,,,,
1.09313,0.0648378,,,,,,,,,,,,,,,,,,,,,,,
1.101,0.064906,,,,,,,,,,,,,,,,,,,,,,,
1.10929,0.0647756,,,,,,,,,,,,,,,,,,,,,,,
1.11801,0.0644527,,,,,,,,,,,,,,,,,,,,,,,
1.12719,0.0639445,,,,,,,,,,,,,,,,,,,,,,,
1.13686,0.0632587,,,,,,,,,,,,,,,,,,,,,,,
1.14703,0.062404,,,,,,,,,,,,,,,,,,,,,,,
1.15774,0.0613905,,,,,,,,,,,,,,,,,,,,,,,
1.16901,0.0602299,,,,,,,,,,,,,,,,,,,,,,,
1.18088,0.0589328,,,,,,,,,,,,,,,,,,,,,,,
1.19337,0.0575112,,,,,,,,,,,,,,,,,,,,,,,
1.20652,0.055978,,,,,,,,,,,,,,,,,,,,,,,
1.22036,0.0543465,,,,,,,,,,,,,,,,,,,,,,,
1.23493,0.0526302,,,,,,,,,,,,,,,,,,,,,,,
1.25026,0.0508427,,,,,,,,,,,,,,,,,,,,,,,
1.2664,0.0489975,,,,,,,,,,,,,,,,,,,,,,,
1.28339,0.0471077,,,,,,,,,,,,,,,,,,,,,,,
1.30128,0.0451861,,,,,,,,,,,,,,,,,,,,,,,
1.32011,0.043245,,,,,,,,,,,,,,,,,,,,,,,
1.33993,0.0412956,,,,,,,,,,,,,,,,,,,,,,,
1.36079,0.0393483,,,,,,,,,,,,,,,,,,,,,,,
1.38275,0.0374128,,,,,,,,,,,,,,,,,,,,,,,
1.40586,0.0354979,,,,,,,,,,,,,,,,,,,,,,,
1.43019,0.0336117,,,,,,,,,,,,,,,,,,,,,,,
1.45581,0.0317613,,,,,,,,,,,,,,,,,,,,,,,
1.48277,0.0299528,,,,,,,,,,,,,,,,,,,,,,,
1.51115,0.0281916,,,,,,,,,,,,,,,,,,,,,,,
1.54102,0.0264819,,,,,,,,,,,,,,,,,,,,,,,
1.57246,0.0248275,,,,,,,,,,,,,,,,,,,,,,,
1.60556,0.0232313,,,,,,,,,,,,,,,,,,,,,,,
1.64041,0.0216954,,,,,,,,,,,,,,,,,,,,,,,
1.67708,0.0202213,,,,,,,,,,,,,,,,,,,,,,,
1.71569,0.0188101,,,,,,,,,,,,,,,,,,,,,,,
1.75633,0.017462,,,,,,,,,,,,,,,,,,,,,,,
1.79911,0.0161771,,,,,,,,,,,,,,,,,,,,,,,
1.84413,0.014955,,,,,,,,,,,,,,,,,,,,,,,
1.89153,0.0137949,,,,,,,,,,,,,,,,,,,,,,,
1.94143,0.0126958,,,,,,,,,,,,,,,,,,,,,,,
1.99395,0.0116563,,,,,,,,,,,,,,,,,,,,,,,
2.04923,0.0106749,,,,,,,,,,,,,,,,,,,,,,,
2.10742,0.00975,,,,,,,,,,,,,,,,,,,,,,,
2.16868,0.00887966,,,,,,,,,,,,,,,,,,,,,,,
2.23316,0.00806196,,,,,,,,,,,,,,,,,,,,,,,
2.30103,0.00729489,,,,,,,,,,,,,,,,,,,,,,,
2.37248,0.00657634,,,,,,,,,,,,,,,,,,,,,,,
2.44768,0.00590421,,,,,,,,,,,,,,,,,,,,,,,
2.52685,0.00527633,,,,,,,,,,,,,,,,,,,,,,,
2.61018,0.00469056,,,,,,,,,,,,,,,,,,,,,,,
2.6979,0.00414478,,,,,,,,,,,,,,,,,,,,,,,
2.79023,0.00363687,,,,,,,,,,,,,,,,,,,,,,,
2.88742,0.00316477,,,,,,,,,,,,,,,,,,,,,,,
2.98973,0.00272643,,,,,,,,,,,,,,,,,,,,,,,
3.09742,0.0023199,,,,,,,,,,,,,,,,,,,,,,,
3.21079,0.00194324,,,,,,,,,,,,,,,,,,,,,,,
3.33011,0.00159461,,,,,,,,,,,,,,,,,,,,,,,
3.45572,0.00127218,,,,,,,,,,,,,,,,,,,,,,,
3.58794,0.00097421,,,,,,,,,,,,,,,,,,,,,,,
3.72712,0.000699006,,,,,,,,,,,,,,,,,,,,,,,
3.87362,0.000444911,,,,,,,,,,,,,,,,,,,,,,,
4.02783,0.000210288,,,,,,,,,,,,,,,,,,,,,,,
4.19017,-6.49E-06,,,,,,,,,,,,,,,,,,,,,,,
4.36104,-0.000207062,,,,,,,,,,,,,,,,,,,,,,,
4.54091,-0.00039314,,,,,,,,,,,,,,,,,,,,,,,
4.73024,-0.000566532,,,,,,,,,,,,,,,,,,,,,,,
4.92954,-0.000729219,,,,,,,,,,,,,,,,,,,,,,,
5.13933,-0.000883404,,,,,,,,,,,,,,,,,,,,,,,
5.36016,-0.00103167,,,,,,,,,,,,,,,,,,,,,,,
5.59261,-0.00117713,,,,,,,,,,,,,,,,,,,,,,,
5.8373,-0.00132398,,,,,,,,,,,,,,,,,,,,,,,
6.09486,-0.0014777,,,,,,,,,,,,,,,,,,,,,,,
6.36598,-0.00164652,,,,,,,,,,,,,,,,,,,,,,,
6.65138,-0.0018421,,,,,,,,,,,,,,,,,,,,,,,
6.95179,-0.00208108,,,,,,,,,,,,,,,,,,,,,,,
7.26801,-0.00238145,,,,,,,,,,,,,,,,,,,,,,,
7.60088,-0.00279082,,,,,,,,,,,,,,,,,,,,,,,
7.95126,-0.00340143,,,,,,,,,,,,,,,,,,,,,,,
8.32009,-0.00437861,,,,,,,,,,,,,,,,,,,,,,,
8.70833,-0.00576285,,,,,,,,,,,,,,,,,,,,,,,
9.117,-0.00751801,,,,,,,,,,,,,,,,,,,,,,,
9.54718,-0.0109401,,,,,,,,,,,,,,,,,,,,,,,
0.0286582,-0.813999,,,,,,,,,,,,,,,,,,,,,,,
0.0280585,-0.839891,,,,,,,,,,,,,,,,,,,,,,,
0.0274271,-0.761073,,,,,,,,,,,,,,,,,,,,,,,
0.0267626,-0.71979,,,,,,,,,,,,,,,,,,,,,,,
0.026063,-0.653584,,,,,,,,,,,,,,,,,,,,,,,
0.0253267,-0.612251,,,,,,,,,,,,,,,,,,,,,,,
0.0245516,-0.566369,,,,,,,,,,,,,,,,,,,,,,,
0.0237357,-0.529496,,,,,,,,,,,,,,,,,,,,,,,
0.0228768,-0.491758,,,,,,,,,,,,,,,,,,,,,,,
0.0219728,-0.45868,,,,,,,,,,,,,,,,,,,,,,,
0.0210212,-0.427131,,,,,,,,,,,,,,,,,,,,,,,
0.0200195,-0.398897,,,,,,,,,,,,,,,,,,,,,,,
0.018965,-0.372712,,,,,,,,,,,,,,,,,,,,,,,
0.0178551,-0.349083,,,,,,,,,,,,,,,,,,,,,,,
0.0166867,-0.327454,,,,,,,,,,,,,,,,,,,,,,,
0.0154569,-0.307895,,,,,,,,,,,,,,,,,,,,,,,
0.0141623,-0.290101,,,,,,,,,,,,,,,,,,,,,,,
0.0127996,-0.273997,,,,,,,,,,,,,,,,,,,,,,,
0.0113652,-0.259379,,,,,,,,,,,,,,,,,,,,,,,
0.00985528,-0.246135,,,,,,,,,,,,,,,,,,,,,,,
0.00826589,-0.234111,,,,,,,,,,,,,,,,,,,,,,,
0.00659284,-0.223194,,,,,,,,,,,,,,,,,,,,,,,
0.00483174,-0.213262,,,,,,,,,,,,,,,,,,,,,,,
0.00297796,-0.204213,,,,,,,,,,,,,,,,,,,,,,,
0.0010266,-0.19595,,,,,,,,,,,,,,,,,,,,,,,
-0.00102746,-0.188386,,,,,,,,,,,,,,,,,,,,,,,
-0.00318963,-0.181442,,,,,,,,,,,,,,,,,,,,,,,
-0.00546559,-0.175047,,,,,,,,,,,,,,,,,,,,,,,
-0.00786135,-0.169137,,,,,,,,,,,,,,,,,,,,,,,
