"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2840,      -7.885858258,      -5.747975204,      -8.035969276,      -5.766791087,      -8.517279642,               0.5,    0.009037488014,  -9.011537094e-08,                 0,                 0,                 0,   1.270809634e-06,    0.009037488014,  -9.011537094e-08,                 0,  -9.971285251e-06,    0.001558235895
          0,           0,        2841,      -7.885828905,      -5.747970055,      -8.036296538,      -5.766788701,      -8.517092281,               0.5,    0.009037373614,  -9.017816791e-08,                 0,                 0,                 0,   1.270704034e-06,    0.009037373614,  -9.017816791e-08,                 0,  -9.978360059e-06,    0.001558235895
          0,           0,        2842,      -7.885799708,      -5.747964928,      -8.036623686,       -5.76678641,      -8.516905091,               0.5,    0.009037259348,  -9.024086826e-08,                 0,                 0,                 0,   1.270599083e-06,    0.009037259348,  -9.024086826e-08,                 0,  -9.985424207e-06,    0.001558235895
          0,           0,        2843,      -7.885770592,      -5.747959823,      -8.036950666,      -5.766784197,      -8.516718074,               0.5,    0.009037145219,  -9.030320028e-08,                 0,                 0,                 0,   1.270494839e-06,    0.009037145219,  -9.030320028e-08,                 0,  -9.992447625e-06,    0.001558235895
          0,           0,        2844,      -7.885741555,       -5.74795474,       -8.03727769,      -5.766782054,      -8.516531228,               0.5,    0.009037031228,  -9.036507356e-08,                 0,                 0,                 0,   1.270391178e-06,    0.009037031228,  -9.036507356e-08,                 0,  -9.999420306e-06,    0.001558235895
          0,           0,        2845,      -7.885712595,       -5.74794968,      -8.037604707,      -5.766779972,      -8.516344554,               0.5,    0.009036917374,  -9.042634835e-08,                 0,                 0,                 0,   1.270287993e-06,    0.009036917374,  -9.042634835e-08,                 0,  -1.000632678e-05,    0.001558235895
          0,           0,        2846,      -7.885683694,       -5.74794464,      -8.037931872,      -5.766777934,       -8.51615805,               0.5,    0.009036803655,  -9.048701845e-08,                 0,                 0,                 0,   1.270185085e-06,    0.009036803655,  -9.048701845e-08,                 0,  -1.001316637e-05,    0.001558235895
          0,           0,        2847,      -7.885654843,      -5.747939622,      -8.038259113,      -5.766775939,      -8.515971718,               0.5,    0.009036690068,  -9.054687106e-08,                 0,                 0,                 0,   1.270082426e-06,    0.009036690068,  -9.054687106e-08,                 0,  -1.001991552e-05,    0.001558235895
          0,           0,        2848,      -7.885626042,      -5.747934626,      -8.038586369,      -5.766773983,      -8.515785557,               0.5,    0.009036576609,  -9.060580182e-08,                 0,                 0,                 0,   1.269979934e-06,    0.009036576609,  -9.060580182e-08,                 0,  -1.002656268e-05,    0.001558235895
          0,           0,        2849,      -7.885597286,      -5.747929653,      -8.038913748,      -5.766772076,      -8.515599567,               0.5,    0.009036463274,  -9.066364804e-08,                 0,                 0,                 0,   1.269877608e-06,    0.009036463274,  -9.066364804e-08,                 0,  -1.003308986e-05,    0.001558235895
          0,           0,        2850,      -7.885568585,      -5.747924701,      -8.039241194,      -5.766770218,      -8.515413747,               0.5,    0.009036350057,  -9.072028726e-08,                 0,                 0,                 0,   1.269775456e-06,    0.009036350057,  -9.072028726e-08,                 0,   -1.00394835e-05,    0.001558235895
          0,           0,        2851,      -7.885539923,       -5.74791977,      -8.039568677,      -5.766768385,      -8.515228097,               0.5,    0.009036236957,  -9.077578639e-08,                 0,                 0,                 0,   1.269673392e-06,    0.009036236957,  -9.077578639e-08,                 0,  -1.004575099e-05,    0.001558235895
          0,           0,        2852,      -7.885511318,      -5.747914862,      -8.039896183,      -5.766766599,      -8.515042617,               0.5,    0.009036123969,  -9.083008911e-08,                 0,                 0,                 0,   1.269571464e-06,    0.009036123969,  -9.083008911e-08,                 0,  -1.005188612e-05,    0.001558235895
          0,           0,        2853,      -7.885482775,      -5.747909976,      -8.040223751,      -5.766764871,      -8.514857308,               0.5,    0.009036011092,  -9.088321717e-08,                 0,                 0,                 0,   1.269469695e-06,    0.009036011092,  -9.088321717e-08,                 0,  -1.005789128e-05,    0.001558235895
          0,           0,        2854,      -7.885454282,      -5.747905111,      -8.040551296,      -5.766763183,      -8.514672167,               0.5,    0.009035898322,  -9.093629981e-08,                 0,                 0,                 0,   1.269367614e-06,    0.009035898322,  -9.093629981e-08,                 0,  -1.006389144e-05,    0.001558235895
          0,           0,        2855,      -7.885425846,      -5.747900269,      -8.040878722,      -5.766761533,      -8.514487197,               0.5,    0.009035785658,  -9.098729132e-08,                 0,                 0,                 0,   1.269266277e-06,    0.009035785658,  -9.098729132e-08,                 0,  -1.006966021e-05,    0.001558235895
          0,           0,        2856,      -7.885397473,      -5.747895449,       -8.04120602,      -5.766759939,      -8.514302395,               0.5,    0.009035673107,   -9.10380759e-08,                 0,                 0,                 0,   1.269164652e-06,    0.009035673107,   -9.10380759e-08,                 0,   -1.00754061e-05,    0.001558235895
          0,           0,        2857,      -7.885369156,      -5.747890651,       -8.04153321,      -5.766758383,      -8.514117762,               0.5,    0.009035560672,  -9.108795992e-08,                 0,                 0,                 0,    1.26906342e-06,    0.009035560672,  -9.108795992e-08,                 0,  -1.008105233e-05,    0.001558235895
          0,           0,        2858,      -7.885340899,      -5.747885874,      -8.041860071,      -5.766756867,      -8.513933298,               0.5,     0.00903544834,  -9.114847545e-08,                 0,                 0,                 0,   1.268954411e-06,     0.00903544834,  -9.114847545e-08,                 0,  -1.008787522e-05,    0.001558235895
          0,           0,        2859,      -7.885312677,       -5.74788112,      -8.042186758,      -5.766755378,      -8.513749002,               0.5,    0.009035336219,  -9.110832304e-08,                 0,                 0,                 0,    1.26891699e-06,    0.009035336219,  -9.110832304e-08,                 0,  -1.008355648e-05,    0.001558235895
          0,           0,        2860,       -7.88528451,      -5.747876389,      -8.042513441,      -5.766753927,      -8.513564873,               0.5,    0.009035224276,  -9.112130584e-08,                 0,                 0,                 0,    1.26884157e-06,    0.009035224276,  -9.112130584e-08,                 0,  -1.008511832e-05,    0.001558235895
          0,           0,        2861,      -7.885256387,      -5.747871679,      -8.042839978,      -5.766752501,      -8.513380913,               0.5,    0.009035112458,  -9.117020638e-08,                 0,                 0,                 0,    1.26874052e-06,    0.009035112458,  -9.117020638e-08,                 0,  -1.009065541e-05,    0.001558235895
          0,           0,        2862,      -7.885228301,      -5.747866991,      -8.043166217,      -5.766751098,       -8.51319712,               0.5,    0.009035000755,  -9.122136781e-08,                 0,                 0,                 0,   1.268637866e-06,    0.009035000755,  -9.122136781e-08,                 0,  -1.009644274e-05,    0.001558235895
          0,           0,        2863,      -7.885200253,      -5.747862326,      -8.043492161,      -5.766749727,      -8.513013493,               0.5,    0.009034889171,  -9.126782909e-08,                 0,                 0,                 0,   1.268538557e-06,    0.009034889171,  -9.126782909e-08,                 0,  -1.010170987e-05,    0.001558235895
          0,           0,        2864,      -7.885172236,      -5.747857683,      -8.043817739,      -5.766748366,      -8.512830034,               0.5,    0.009034777709,  -9.131341303e-08,                 0,                 0,                 0,   1.268439861e-06,    0.009034777709,  -9.131341303e-08,                 0,  -1.010687988e-05,    0.001558235895
          0,           0,        2865,      -7.885144237,      -5.747853062,      -8.044142895,      -5.766747015,       -8.51264674,               0.5,    0.009034666366,  -9.135987393e-08,                 0,                 0,                 0,   1.268340518e-06,    0.009034666366,  -9.135987393e-08,                 0,  -1.011214695e-05,    0.001558235895
          0,           0,        2866,      -7.885116269,      -5.747848463,      -8.044467555,      -5.766745689,      -8.512463612,               0.5,     0.00903455514,  -9.140677442e-08,                 0,                 0,                 0,   1.268240827e-06,     0.00903455514,  -9.140677442e-08,                 0,  -1.011746268e-05,    0.001558235895
          0,           0,        2867,      -7.885088323,      -5.747843887,      -8.044791879,      -5.766744372,       -8.51228065,               0.5,    0.009034444031,  -9.145379224e-08,                 0,                 0,                 0,   1.268141018e-06,    0.009034444031,  -9.145379224e-08,                 0,  -1.012279139e-05,    0.001558235895
          0,           0,        2868,        -7.8850604,      -5.747839333,      -8.045115681,      -5.766743068,      -8.512097853,               0.5,    0.009034333037,  -9.150089895e-08,                 0,                 0,                 0,   1.268041091e-06,    0.009034333037,  -9.150089895e-08,                 0,  -1.012812994e-05,    0.001558235895
          0,           0,        2869,      -7.885032497,      -5.747834801,       -8.04543909,       -5.76674178,       -8.51191522,               0.5,    0.009034222156,  -9.154813597e-08,                 0,                 0,                 0,    1.26794102e-06,    0.009034222156,  -9.154813597e-08,                 0,  -1.013348293e-05,    0.001558235895
          0,           0,        2870,      -7.885004618,      -5.747830292,      -8.045762096,      -5.766740513,      -8.511732751,               0.5,    0.009034111388,  -9.159539175e-08,                 0,                 0,                 0,   1.267840875e-06,    0.009034111388,  -9.159539175e-08,                 0,  -1.013883799e-05,    0.001558235895
          0,           0,        2871,      -7.884976756,      -5.747825805,      -8.046084759,      -5.766739255,      -8.511550446,               0.5,    0.009034000733,  -9.164254197e-08,                 0,                 0,                 0,   1.267740741e-06,    0.009034000733,  -9.164254197e-08,                 0,  -1.014418137e-05,    0.001558235895
          0,           0,        2872,      -7.884948907,      -5.747821341,      -8.046406935,      -5.766738009,      -8.511368304,               0.5,    0.009033890189,  -9.168951949e-08,                 0,                 0,                 0,   1.267640657e-06,    0.009033890189,  -9.168951949e-08,                 0,  -1.014950565e-05,    0.001558235895
          0,           0,        2873,      -7.884921075,      -5.747816899,      -8.046728822,      -5.766736779,      -8.511186325,               0.5,    0.009033779758,  -9.173627475e-08,                 0,                 0,                 0,   1.267540642e-06,    0.009033779758,  -9.173627475e-08,                 0,  -1.015480532e-05,    0.001558235895
          0,           0,        2874,      -7.884893246,       -5.74781248,      -8.047050359,      -5.766735558,      -8.511004507,               0.5,    0.009033669439,  -9.178269016e-08,                 0,                 0,                 0,   1.267440764e-06,    0.009033669439,  -9.178269016e-08,                 0,  -1.016006738e-05,    0.001558235895
          0,           0,        2875,      -7.884865419,      -5.747808083,      -8.047371681,      -5.766734336,      -8.510822852,               0.5,    0.009033559233,  -9.182866838e-08,                 0,                 0,                 0,   1.267341071e-06,    0.009033559233,  -9.182866838e-08,                 0,  -1.016528104e-05,    0.001558235895
          0,           0,        2876,      -7.884837567,      -5.747803709,      -8.047692571,      -5.766733108,      -8.510641357,               0.5,    0.009033449142,  -9.187407904e-08,                 0,                 0,                 0,   1.267241623e-06,    0.009033449142,  -9.187407904e-08,                 0,  -1.017043187e-05,    0.001558235895
          0,           0,        2877,      -7.884809691,      -5.747799359,      -8.048013267,      -5.766731876,      -8.510460023,               0.5,    0.009033339166,  -9.191889462e-08,                 0,                 0,                 0,   1.267142411e-06,    0.009033339166,  -9.191889462e-08,                 0,  -1.017551682e-05,    0.001558235895
          0,           0,        2878,      -7.884781831,      -5.747795031,      -8.048333654,      -5.766730648,      -8.510278848,               0.5,    0.009033229305,  -9.196301001e-08,                 0,                 0,                 0,   1.267043471e-06,    0.009033229305,  -9.196301001e-08,                 0,  -1.018052425e-05,    0.001558235895
          0,           0,        2879,      -7.884753987,      -5.747790726,      -8.048654067,      -5.766729432,      -8.510097834,               0.5,    0.009033119561,  -9.200637759e-08,                 0,                 0,                 0,   1.266944807e-06,    0.009033119561,  -9.200637759e-08,                 0,  -1.018544889e-05,    0.001558235895
          0,           0,        2880,      -7.884726134,      -5.747786443,      -8.048974353,      -5.766728209,      -8.509916961,               0.5,    0.009033009933,  -9.204894482e-08,                 0,                 0,                 0,   1.266846414e-06,    0.009033009933,  -9.204894482e-08,                 0,  -1.019028491e-05,    0.001558235895
          0,           0,        2881,      -7.884698275,      -5.747782184,      -8.049294626,      -5.766726997,      -8.509736228,               0.5,    0.009032900423,  -9.209070003e-08,                 0,                 0,                 0,   1.266748284e-06,    0.009032900423,  -9.209070003e-08,                 0,  -1.019503102e-05,    0.001558235895
          0,           0,        2882,      -7.884670366,      -5.747777946,      -8.049614959,      -5.766725743,      -8.509555633,               0.5,    0.009032791029,   -9.21316673e-08,                 0,                 0,                 0,   1.266650375e-06,    0.009032791029,   -9.21316673e-08,                 0,  -1.019968989e-05,    0.001558235895
          0,           0,        2883,        -7.8846424,       -5.74777373,      -8.049935237,      -5.766724469,      -8.509375172,               0.5,    0.009032681753,  -9.217187191e-08,                 0,                 0,                 0,   1.266552669e-06,    0.009032681753,  -9.217187191e-08,                 0,   -1.02042643e-05,    0.001558235895
          0,           0,        2884,      -7.884614354,      -5.747769537,      -8.050255473,       -5.76672314,      -8.509194843,               0.5,    0.009032572592,  -9.221143761e-08,                 0,                 0,                 0,   1.266455093e-06,    0.009032572592,  -9.221143761e-08,                 0,  -1.020876795e-05,    0.001558235895
          0,           0,        2885,      -7.884586241,      -5.747765366,      -8.050575717,       -5.76672177,      -8.509014652,               0.5,    0.009032463546,  -9.225039545e-08,                 0,                 0,                 0,    1.26635764e-06,    0.009032463546,  -9.225039545e-08,                 0,  -1.021320429e-05,    0.001558235895
          0,           0,        2886,      -7.884558071,      -5.747761217,      -8.050896051,      -5.766720367,      -8.508834598,               0.5,    0.009032354614,  -9.228887233e-08,                 0,                 0,                 0,   1.266260245e-06,    0.009032354614,  -9.228887233e-08,                 0,  -1.021758736e-05,    0.001558235895
          0,           0,        2887,      -7.884529875,       -5.74775709,       -8.05121628,      -5.766718943,      -8.508654681,               0.5,    0.009032245796,  -9.232686474e-08,                 0,                 0,                 0,    1.26616293e-06,    0.009032245796,  -9.232686474e-08,                 0,  -1.022191677e-05,    0.001558235895
          0,           0,        2888,      -7.884501691,      -5.747752987,       -8.05153659,      -5.766717533,      -8.508474898,               0.5,    0.009032137091,  -9.236447899e-08,                 0,                 0,                 0,    1.26606564e-06,    0.009032137091,  -9.236447899e-08,                 0,  -1.022620428e-05,    0.001558235895
          0,           0,        2889,      -7.884473537,      -5.747748906,      -8.051856949,      -5.766716141,      -8.508295249,               0.5,    0.009032028498,  -9.240170274e-08,                 0,                 0,                 0,   1.265968414e-06,    0.009032028498,  -9.240170274e-08,                 0,  -1.023044854e-05,    0.001558235895
          0,           0,        2890,      -7.884445409,      -5.747744849,      -8.052177138,      -5.766714781,      -8.508115737,               0.5,    0.009031920015,    -9.2438614e-08,                 0,                 0,                 0,   1.265871222e-06,    0.009031920015,    -9.2438614e-08,                 0,  -1.023465817e-05,    0.001558235895
          0,           0,        2891,      -7.884417324,      -5.747740813,      -8.052497367,      -5.766713463,      -8.507936359,               0.5,    0.009031811644,  -9.247532905e-08,                 0,                 0,                 0,    1.26577403e-06,    0.009031811644,  -9.247532905e-08,                 0,  -1.023884606e-05,    0.001558235895
          0,           0,        2892,      -7.884389366,      -5.747736797,      -8.052817784,      -5.766712215,      -8.507757116,               0.5,    0.009031703383,  -9.251194477e-08,                 0,                 0,                 0,   1.265676831e-06,    0.009031703383,  -9.251194477e-08,                 0,  -1.024302292e-05,    0.001558235895
          0,           0,        2893,      -7.884361488,      -5.747732804,      -8.053137972,      -5.766711013,      -8.507578007,               0.5,    0.009031595233,  -9.254862613e-08,                 0,                 0,                 0,   1.265579565e-06,    0.009031595233,  -9.254862613e-08,                 0,  -1.024720703e-05,    0.001558235895
          0,           0,        2894,      -7.884333707,      -5.747728834,       -8.05345813,      -5.766709893,      -8.507399031,               0.5,    0.009031487192,  -9.258552817e-08,                 0,                 0,                 0,   1.265482155e-06,    0.009031487192,  -9.258552817e-08,                 0,  -1.025141554e-05,    0.001558235895
          0,           0,        2895,      -7.884306024,      -5.747724888,      -8.053778156,      -5.766708838,      -8.507220189,               0.5,    0.009031379262,  -9.262269194e-08,                 0,                 0,                 0,    1.26538454e-06,    0.009031379262,  -9.262269194e-08,                 0,  -1.025565301e-05,    0.001558235895
          0,           0,        2896,      -7.884278445,      -5.747720965,      -8.054098427,      -5.766707864,      -8.507041478,               0.5,    0.009031271442,  -9.266012049e-08,                 0,                 0,                 0,   1.265286613e-06,    0.009031271442,  -9.266012049e-08,                 0,  -1.025991978e-05,    0.001558235895
          0,           0,        2897,      -7.884250969,      -5.747717067,      -8.054418548,      -5.766706963,      -8.506862899,               0.5,    0.009031163732,  -9.269771271e-08,                 0,                 0,                 0,   1.265188439e-06,    0.009031163732,  -9.269771271e-08,                 0,  -1.026420464e-05,    0.001558235895
          0,           0,        2898,      -7.884223606,      -5.747713195,      -8.054738352,      -5.766706139,      -8.506684453,               0.5,    0.009031056133,  -9.273532996e-08,                 0,                 0,                 0,   1.265090252e-06,    0.009031056133,  -9.273532996e-08,                 0,  -1.026849226e-05,    0.001558235895
          0,           0,        2899,      -7.884196345,       -5.74770935,      -8.055057903,       -5.76670539,      -8.506506138,               0.5,    0.009030948644,  -9.277285169e-08,                 0,                 0,                 0,   1.264992339e-06,    0.009030948644,  -9.277285169e-08,                 0,  -1.027276927e-05,    0.001558235895
          0,           0,        2900,      -7.884169176,      -5.747705533,      -8.055377486,      -5.766704706,      -8.506327955,               0.5,    0.009030841265,  -9.281028013e-08,                 0,                 0,                 0,   1.264894825e-06,    0.009030841265,  -9.281028013e-08,                 0,  -1.027703593e-05,    0.001558235895
          0,           0,        2901,      -7.884142085,      -5.747701744,       -8.05569667,      -5.766704078,      -8.506149903,               0.5,    0.009030733997,  -9.284758672e-08,                 0,                 0,                 0,   1.264797698e-06,    0.009030733997,  -9.284758672e-08,                 0,  -1.028128907e-05,    0.001558235895
          0,           0,        2902,       -7.88411505,       -5.74769798,       -8.05601567,      -5.766703482,      -8.505971981,               0.5,    0.009030626839,  -9.288472071e-08,                 0,                 0,                 0,   1.264700823e-06,    0.009030626839,  -9.288472071e-08,                 0,  -1.028552307e-05,    0.001558235895
          0,           0,        2903,      -7.884088059,      -5.747694244,      -8.056334331,       -5.76670292,      -8.505794188,               0.5,    0.009030519791,  -9.292152954e-08,                 0,                 0,                 0,   1.264604105e-06,    0.009030519791,  -9.292152954e-08,                 0,  -1.028972104e-05,    0.001558235895
          0,           0,        2904,      -7.884061115,      -5.747690535,      -8.056652774,      -5.766702409,      -8.505616524,               0.5,    0.009030412853,  -9.295797327e-08,                 0,                 0,                 0,   1.264507395e-06,    0.009030412853,  -9.295797327e-08,                 0,  -1.029387856e-05,    0.001558235895
          0,           0,        2905,      -7.884034198,      -5.747686853,      -8.056970765,      -5.766701912,      -8.505438987,               0.5,    0.009030306025,  -9.299392511e-08,                 0,                 0,                 0,   1.264410671e-06,    0.009030306025,  -9.299392511e-08,                 0,  -1.029798158e-05,    0.001558235895
          0,           0,        2906,      -7.884007301,      -5.747683198,      -8.057288428,      -5.766701441,      -8.505261578,               0.5,    0.009030199306,  -9.302933207e-08,                 0,                 0,                 0,   1.264313903e-06,    0.009030199306,  -9.302933207e-08,                 0,  -1.030202423e-05,    0.001558235895
          0,           0,        2907,      -7.883980421,      -5.747679576,      -8.057605757,      -5.766700986,      -8.505084355,               0.5,    0.009030092696,  -9.306414459e-08,                 0,                 0,                 0,   1.264217104e-06,    0.009030092696,  -9.306414459e-08,                 0,  -1.030600103e-05,    0.001558235895
          0,           0,        2908,      -7.883953554,      -5.747675983,      -8.057922801,      -5.766700553,      -8.504907235,               0.5,    0.009029986194,   -9.30983958e-08,                 0,                 0,                 0,   1.264120254e-06,    0.009029986194,   -9.30983958e-08,                 0,  -1.030991563e-05,    0.001558235895
          0,           0,        2909,       -7.88392671,      -5.747672415,      -8.058239575,      -5.766700136,      -8.504730206,               0.5,    0.009029879801,  -9.313203643e-08,                 0,                 0,                 0,   1.264023435e-06,    0.009029879801,  -9.313203643e-08,                 0,  -1.031376258e-05,    0.001558235895
          0,           0,        2910,      -7.883899883,      -5.747668873,      -8.058556022,      -5.766699743,      -8.504553271,               0.5,    0.009029773516,   -9.31651915e-08,                 0,                 0,                 0,   1.263926618e-06,    0.009029773516,   -9.31651915e-08,                 0,  -1.031755573e-05,    0.001558235895
          0,           0,        2911,      -7.883873067,      -5.747665357,      -8.058872163,      -5.766699357,       -8.50437643,               0.5,    0.009029667338,  -9.319800831e-08,                 0,                 0,                 0,   1.263829792e-06,    0.009029667338,  -9.319800831e-08,                 0,  -1.032131139e-05,    0.001558235895
          0,           0,        2912,      -7.883846269,      -5.747661866,      -8.059188075,       -5.76669899,      -8.504199685,               0.5,    0.009029561269,  -9.323058512e-08,                 0,                 0,                 0,   1.263732977e-06,    0.009029561269,  -9.323058512e-08,                 0,  -1.032504042e-05,    0.001558235895
          0,           0,        2913,      -7.883819482,        -5.7476584,      -8.059503677,       -5.76669864,      -8.504023037,               0.5,    0.009029455308,  -9.326305632e-08,                 0,                 0,                 0,   1.263636166e-06,    0.009029455308,  -9.326305632e-08,                 0,  -1.032875773e-05,    0.001558235895
          0,           0,        2914,      -7.883792716,       -5.74765496,      -8.059819086,      -5.766698309,      -8.503846485,               0.5,    0.009029349454,  -9.329552518e-08,                 0,                 0,                 0,   1.263539354e-06,    0.009029349454,  -9.329552518e-08,                 0,  -1.033247474e-05,    0.001558235895
          0,           0,        2915,       -7.88376596,      -5.747651546,      -8.060134113,      -5.766697982,      -8.503670031,               0.5,    0.009029243709,  -9.332811189e-08,                 0,                 0,                 0,   1.263442526e-06,    0.009029243709,  -9.332811189e-08,                 0,  -1.033620477e-05,    0.001558235895
          0,           0,        2916,      -7.883739224,      -5.747648156,      -8.060448872,      -5.766697684,      -8.503493674,               0.5,     0.00902913807,  -9.336089692e-08,                 0,                 0,                 0,   1.263345659e-06,     0.00902913807,  -9.336089692e-08,                 0,  -1.033995673e-05,    0.001558235895
          0,           0,        2917,      -7.883712515,       -5.74764481,      -8.060763422,      -5.766697409,      -8.503317521,               0.5,    0.009029032539,  -9.339386564e-08,                 0,                 0,                 0,   1.263248788e-06,    0.009029032539,  -9.339386564e-08,                 0,  -1.034372899e-05,    0.001558235895
          0,           0,        2918,      -7.883685861,       -5.74764152,      -8.061077648,      -5.766697175,      -8.503141619,               0.5,    0.009028927116,  -9.342700882e-08,                 0,                 0,                 0,   1.263151913e-06,    0.009028927116,  -9.342700882e-08,                 0,  -1.034752054e-05,    0.001558235895
          0,           0,        2919,      -7.883659249,      -5.747638273,      -8.061391631,      -5.766696983,      -8.502965897,               0.5,      0.0090288218,  -9.346035322e-08,                 0,                 0,                 0,    1.26305501e-06,      0.0090288218,  -9.346035322e-08,                 0,  -1.035133435e-05,    0.001558235895
          0,           0,        2920,       -7.88363265,      -5.747635064,      -8.061705477,      -5.766696826,      -8.502790317,               0.5,     0.00902871659,  -9.349384873e-08,                 0,                 0,                 0,   1.262958081e-06,     0.00902871659,  -9.349384873e-08,                 0,  -1.035516486e-05,    0.001558235895
          0,           0,        2921,      -7.883606033,      -5.747631888,      -8.062019002,      -5.766696655,      -8.502614859,               0.5,    0.009028611488,  -9.352737845e-08,                 0,                 0,                 0,   1.262861163e-06,    0.009028611488,  -9.352737845e-08,                 0,  -1.035899912e-05,    0.001558235895
          0,           0,        2922,      -7.883579456,      -5.747628743,      -8.062332615,      -5.766696529,      -8.502439509,               0.5,    0.009028506492,  -9.356089211e-08,                 0,                 0,                 0,   1.262764245e-06,    0.009028506492,  -9.356089211e-08,                 0,  -1.036283157e-05,    0.001558235895
          0,           0,        2923,      -7.883552914,      -5.747625626,      -8.062646133,      -5.766696427,      -8.502264262,               0.5,    0.009028401602,  -9.359433029e-08,                 0,                 0,                 0,   1.262667329e-06,    0.009028401602,  -9.359433029e-08,                 0,  -1.036665563e-05,    0.001558235895
          0,           0,        2924,      -7.883526399,      -5.747622537,      -8.062959372,      -5.766696346,      -8.502089114,               0.5,    0.009028296818,  -9.362767251e-08,                 0,                 0,                 0,   1.262570374e-06,    0.009028296818,  -9.362767251e-08,                 0,  -1.037046903e-05,    0.001558235895
          0,           0,        2925,      -7.883499894,      -5.747619474,      -8.063272143,      -5.766696276,      -8.501914061,               0.5,     0.00902819214,   -9.36608221e-08,                 0,                 0,                 0,    1.26247341e-06,     0.00902819214,   -9.36608221e-08,                 0,  -1.037426105e-05,    0.001558235895
          0,           0,        2926,        -7.8834734,      -5.747616438,      -8.063584745,       -5.76669622,      -8.501739102,               0.5,    0.009028087568,  -9.369380035e-08,                 0,                 0,                 0,   1.262376409e-06,    0.009028087568,  -9.369380035e-08,                 0,  -1.037803407e-05,    0.001558235895
          0,           0,        2927,      -7.883446925,      -5.747613431,      -8.063897036,      -5.766696182,      -8.501564242,               0.5,    0.009027983101,  -9.372657502e-08,                 0,                 0,                 0,   1.262279375e-06,    0.009027983101,  -9.372657502e-08,                 0,   -1.03817845e-05,    0.001558235895
          0,           0,        2928,      -7.883420481,      -5.747610457,      -8.064209154,      -5.766696164,      -8.501389489,               0.5,    0.009027878739,  -9.375918113e-08,                 0,                 0,                 0,   1.262182287e-06,    0.009027878739,  -9.375918113e-08,                 0,  -1.038551623e-05,    0.001558235895
          0,           0,        2929,      -7.883394059,      -5.747607516,      -8.064520981,      -5.766696168,      -8.501214841,               0.5,    0.009027774482,  -9.379156597e-08,                 0,                 0,                 0,    1.26208519e-06,    0.009027774482,  -9.379156597e-08,                 0,  -1.038922341e-05,    0.001558235895
          0,           0,        2930,      -7.883367675,      -5.747604607,      -8.064832575,      -5.766696205,      -8.501040296,               0.5,     0.00902767033,  -9.382381033e-08,                 0,                 0,                 0,   1.261988063e-06,     0.00902767033,  -9.382381033e-08,                 0,  -1.039291499e-05,    0.001558235895
          0,           0,        2931,      -7.883341318,      -5.747601729,      -8.065143972,      -5.766696257,      -8.500865855,               0.5,    0.009027566283,  -9.385596928e-08,                 0,                 0,                 0,   1.261890893e-06,    0.009027566283,  -9.385596928e-08,                 0,  -1.039659708e-05,    0.001558235895
          0,           0,        2932,      -7.883315046,      -5.747598884,      -8.065455187,      -5.766696362,      -8.500691514,               0.5,    0.009027462341,  -9.388814525e-08,                 0,                 0,                 0,    1.26179365e-06,    0.009027462341,  -9.388814525e-08,                 0,  -1.040028102e-05,    0.001558235895
          0,           0,        2933,      -7.883288774,      -5.747596075,      -8.065766292,      -5.766696484,      -8.500517277,               0.5,    0.009027358502,   -9.39204121e-08,                 0,                 0,                 0,   1.261696318e-06,    0.009027358502,   -9.39204121e-08,                 0,  -1.040397499e-05,    0.001558235895
          0,           0,        2934,      -7.883262523,        -5.7475933,      -8.066077239,      -5.766696623,      -8.500343144,               0.5,    0.009027254769,  -9.395271681e-08,                 0,                 0,                 0,   1.261598957e-06,    0.009027254769,  -9.395271681e-08,                 0,  -1.040767312e-05,    0.001558235895
          0,           0,        2935,      -7.883236316,       -5.74759056,      -8.066387916,      -5.766696796,      -8.500169114,               0.5,    0.009027151139,  -9.398492823e-08,                 0,                 0,                 0,   1.261501678e-06,    0.009027151139,  -9.398492823e-08,                 0,  -1.041136088e-05,    0.001558235895
          0,           0,        2936,      -7.883210177,      -5.747587855,      -8.066697732,      -5.766697015,      -8.499995186,               0.5,    0.009027047613,  -9.401708591e-08,                 0,                 0,                 0,   1.261404476e-06,    0.009027047613,  -9.401708591e-08,                 0,  -1.041504265e-05,    0.001558235895
          0,           0,        2937,      -7.883184085,      -5.747585183,      -8.067008447,      -5.766697269,      -8.499821359,               0.5,    0.009026944192,  -9.404919157e-08,                 0,                 0,                 0,   1.261307363e-06,    0.009026944192,  -9.404919157e-08,                 0,  -1.041871862e-05,    0.001558235895
          0,           0,        2938,       -7.88315802,      -5.747582544,      -8.067318887,      -5.766697547,      -8.499647627,               0.5,    0.009026840874,  -9.408130562e-08,                 0,                 0,                 0,   1.261210299e-06,    0.009026840874,  -9.408130562e-08,                 0,  -1.042239549e-05,    0.001558235895
          0,           0,        2939,      -7.883132007,      -5.747579938,      -8.067628706,      -5.766697875,       -8.49947399,               0.5,     0.00902673766,  -9.411348091e-08,                 0,                 0,                 0,   1.261113231e-06,     0.00902673766,  -9.411348091e-08,                 0,  -1.042607911e-05,    0.001558235895
