"       ""CD""       ","       ""CL""       ",,,,,,,,,,,,,
0.021961024,1.0932157,,,,,,,,,,,,,
0.021960452,1.093196206,,,,,,,,,,,,,
0.021959885,1.093176725,,,,,,,,,,,,,
0.021959324,1.093157257,,,,,,,,,,,,,
0.021958768,1.093137804,,,,,,,,,,,,,
0.021958217,1.093118365,,,,,,,,,,,,,
0.021957671,1.093098942,,,,,,,,,,,,,
0.021957131,1.093079535,,,,,,,,,,,,,
0.021956597,1.093060148,,,,,,,,,,,,,
0.021956069,1.093040781,,,,,,,,,,,,,
0.021955547,1.093021435,,,,,,,,,,,,,
0.02195503,1.093002108,,,,,,,,,,,,,
0.021954518,1.092982801,,,,,,,,,,,,,
0.021954011,1.092963513,,,,,,,,,,,,,
0.02195351,1.092944246,,,,,,,,,,,,,
0.021953012,1.092924999,,,,,,,,,,,,,
0.02195252,1.092905774,,,,,,,,,,,,,
0.021952032,1.092886569,,,,,,,,,,,,,
0.021951546,1.092867382,,,,,,,,,,,,,
0.021951066,1.092848219,,,,,,,,,,,,,
0.021950592,1.092829083,,,,,,,,,,,,,
0.021950123,1.092809974,,,,,,,,,,,,,
0.021949659,1.092790891,,,,,,,,,,,,,
0.021949199,1.092771833,,,,,,,,,,,,,
0.021948743,1.092752802,,,,,,,,,,,,,
0.021948291,1.092733795,,,,,,,,,,,,,
0.021947842,1.092714815,,,,,,,,,,,,,
0.021947397,1.092695861,,,,,,,,,,,,,
0.021946956,1.092676934,,,,,,,,,,,,,
0.021946518,1.092658035,,,,,,,,,,,,,
0.021946083,1.092639163,,,,,,,,,,,,,
0.021945651,1.09262032,,,,,,,,,,,,,
0.021945222,1.092601506,,,,,,,,,,,,,
0.021944797,1.092582722,,,,,,,,,,,,,
0.021944375,1.092563968,,,,,,,,,,,,,
0.021943956,1.092545245,,,,,,,,,,,,,
0.02194354,1.092526552,,,,,,,,,,,,,
0.021943128,1.092507891,,,,,,,,,,,,,
0.021942718,1.092489261,,,,,,,,,,,,,
0.021942311,1.092470664,,,,,,,,,,,,,
0.021941907,1.092452099,,,,,,,,,,,,,
0.021941505,1.092433568,,,,,,,,,,,,,
0.021941106,1.092415069,,,,,,,,,,,,,
0.02194071,1.092396604,,,,,,,,,,,,,
0.021940315,1.092378172,,,,,,,,,,,,,
0.021939922,1.092359775,,,,,,,,,,,,,
0.021939532,1.092341412,,,,,,,,,,,,,
0.021939143,1.092323084,,,,,,,,,,,,,
0.021938757,1.09230479,,,,,,,,,,,,,
0.021938371,1.092286531,,,,,,,,,,,,,
0.021937987,1.092268306,,,,,,,,,,,,,
0.021937605,1.092250115,,,,,,,,,,,,,
0.021937224,1.092231959,,,,,,,,,,,,,
0.021936843,1.092213838,,,,,,,,,,,,,
0.021936464,1.09219575,,,,,,,,,,,,,
0.021936086,1.092177698,,,,,,,,,,,,,
0.021935709,1.09215968,,,,,,,,,,,,,
0.021935333,1.092141697,,,,,,,,,,,,,
0.021934956,1.092123748,,,,,,,,,,,,,
0.021934581,1.092105833,,,,,,,,,,,,,
0.021934205,1.092087954,,,,,,,,,,,,,
0.021933831,1.09207011,,,,,,,,,,,,,
0.021933456,1.092052302,,,,,,,,,,,,,
0.021933083,1.092034531,,,,,,,,,,,,,
0.02193271,1.092016796,,,,,,,,,,,,,
0.021932338,1.091999098,,,,,,,,,,,,,
0.021931965,1.091981434,,,,,,,,,,,,,
0.021931594,1.091963808,,,,,,,,,,,,,
0.021931222,1.091946217,,,,,,,,,,,,,
0.021930849,1.091928659,,,,,,,,,,,,,
0.021930476,1.091911135,,,,,,,,,,,,,
0.021930102,1.091893644,,,,,,,,,,,,,
0.021929727,1.091876188,,,,,,,,,,,,,
0.021929352,1.091858766,,,,,,,,,,,,,
0.021928976,1.091841378,,,,,,,,,,,,,
0.021928599,1.091824024,,,,,,,,,,,,,
0.021928221,1.091806702,,,,,,,,,,,,,
0.021927842,1.091789414,,,,,,,,,,,,,
0.021927462,1.091772158,,,,,,,,,,,,,
0.021927082,1.091754934,,,,,,,,,,,,,
0.0219267,1.091737742,,,,,,,,,,,,,
0.021926317,1.09172058,,,,,,,,,,,,,
0.021925933,1.091703449,,,,,,,,,,,,,
0.021925547,1.091686349,,,,,,,,,,,,,
0.02192516,1.091669279,,,,,,,,,,,,,
0.021924772,1.091652239,,,,,,,,,,,,,
0.021924382,1.09163523,,,,,,,,,,,,,
0.021923991,1.09161825,,,,,,,,,,,,,
0.021923598,1.0916013,,,,,,,,,,,,,
0.021923204,1.091584379,,,,,,,,,,,,,
0.021922809,1.091567486,,,,,,,,,,,,,
0.021922411,1.091550622,,,,,,,,,,,,,
0.021922012,1.091533785,,,,,,,,,,,,,
0.021921611,1.091516974,,,,,,,,,,,,,
0.021921209,1.091500189,,,,,,,,,,,,,
0.021920805,1.091483433,,,,,,,,,,,,,
0.021920399,1.091466705,,,,,,,,,,,,,
0.021919993,1.091450004,,,,,,,,,,,,,
0.021919585,1.091433327,,,,,,,,,,,,,
0.021919175,1.091416674,,,,,,,,,,,,,
0.021918763,1.091400044,,,,,,,,,,,,,
0.02191835,1.091383438,,,,,,,,,,,,,
0.021917935,1.091366854,,,,,,,,,,,,,
0.021917518,1.091350293,,,,,,,,,,,,,
0.021917099,1.091333752,,,,,,,,,,,,,
0.021916678,1.091317234,,,,,,,,,,,,,
0.021916256,1.091300736,,,,,,,,,,,,,
0.021915831,1.09128426,,,,,,,,,,,,,
0.021915406,1.091267804,,,,,,,,,,,,,
0.021914978,1.091251369,,,,,,,,,,,,,
0.021914549,1.091234954,,,,,,,,,,,,,
0.021914119,1.091218559,,,,,,,,,,,,,
0.021913688,1.091202184,,,,,,,,,,,,,
0.021913255,1.091185828,,,,,,,,,,,,,
0.021912821,1.09116949,,,,,,,,,,,,,
0.021912386,1.091153169,,,,,,,,,,,,,
0.021911949,1.091136866,,,,,,,,,,,,,
0.021911512,1.091120579,,,,,,,,,,,,,
0.021911073,1.09110431,,,,,,,,,,,,,
0.021910633,1.091088056,,,,,,,,,,,,,
0.021910192,1.091071817,,,,,,,,,,,,,
0.021909749,1.09105559,,,,,,,,,,,,,
0.021909305,1.091039377,,,,,,,,,,,,,
0.02190886,1.091023177,,,,,,,,,,,,,
0.021908414,1.091006992,,,,,,,,,,,,,
0.021907967,1.09099082,,,,,,,,,,,,,
0.021907519,1.090974661,,,,,,,,,,,,,
0.02190707,1.090958516,,,,,,,,,,,,,
0.021906621,1.090942384,,,,,,,,,,,,,
0.021906172,1.090926265,,,,,,,,,,,,,
0.021905722,1.090910158,,,,,,,,,,,,,
0.021905272,1.090894064,,,,,,,,,,,,,
0.021904821,1.090877981,,,,,,,,,,,,,
0.02190437,1.09086191,,,,,,,,,,,,,
0.02190392,1.09084585,,,,,,,,,,,,,
0.021903469,1.090829801,,,,,,,,,,,,,
0.021903018,1.090813762,,,,,,,,,,,,,
0.021902567,1.090797732,,,,,,,,,,,,,
0.021902116,1.090781711,,,,,,,,,,,,,
0.021901665,1.090765699,,,,,,,,,,,,,
0.021901214,1.090749696,,,,,,,,,,,,,
0.021900764,1.090733701,,,,,,,,,,,,,
0.021900313,1.090717714,,,,,,,,,,,,,
0.021899863,1.090701734,,,,,,,,,,,,,
0.021899413,1.090685762,,,,,,,,,,,,,
0.021898963,1.090669797,,,,,,,,,,,,,
0.021898513,1.090653839,,,,,,,,,,,,,
0.021898064,1.090637888,,,,,,,,,,,,,
0.021897616,1.090621944,,,,,,,,,,,,,
0.021897168,1.090606007,,,,,,,,,,,,,
0.021896722,1.090590077,,,,,,,,,,,,,
0.021896276,1.090574156,,,,,,,,,,,,,
0.021895832,1.090558242,,,,,,,,,,,,,
0.021895389,1.090542336,,,,,,,,,,,,,
0.021894948,1.090526437,,,,,,,,,,,,,
0.021894508,1.090510544,,,,,,,,,,,,,
0.02189407,1.090494656,,,,,,,,,,,,,
0.021893631,1.090478771,,,,,,,,,,,,,
0.021893194,1.090462891,,,,,,,,,,,,,
0.021892759,1.09044702,,,,,,,,,,,,,
0.021892327,1.090431156,,,,,,,,,,,,,
0.021891896,1.090415299,,,,,,,,,,,,,
0.021891468,1.090399448,,,,,,,,,,,,,
0.021891041,1.090383604,,,,,,,,,,,,,
0.021890616,1.090367767,,,,,,,,,,,,,
0.021890193,1.090351935,,,,,,,,,,,,,
0.021889772,1.090336109,,,,,,,,,,,,,
0.021889353,1.090320288,,,,,,,,,,,,,
0.021888935,1.090304473,,,,,,,,,,,,,
0.021888519,1.090288664,,,,,,,,,,,,,
0.021888105,1.090272861,,,,,,,,,,,,,
0.021887694,1.090257063,,,,,,,,,,,,,
0.021887284,1.090241271,,,,,,,,,,,,,
0.021886877,1.090225486,,,,,,,,,,,,,
0.021886472,1.090209706,,,,,,,,,,,,,
0.02188607,1.090193934,,,,,,,,,,,,,
0.021885671,1.090178168,,,,,,,,,,,,,
0.021885274,1.090162409,,,,,,,,,,,,,
0.02188488,1.090146658,,,,,,,,,,,,,
0.021884488,1.090130915,,,,,,,,,,,,,
0.021884099,1.09011518,,,,,,,,,,,,,
0.021883714,1.090099452,,,,,,,,,,,,,
0.02188333,1.090083734,,,,,,,,,,,,,
0.02188295,1.090068024,,,,,,,,,,,,,
0.021882573,1.090052323,,,,,,,,,,,,,
0.021882198,1.090036632,,,,,,,,,,,,,
0.021881827,1.09002095,,,,,,,,,,,,,
0.021881458,1.090005277,,,,,,,,,,,,,
0.021881092,1.089989613,,,,,,,,,,,,,
0.021880729,1.08997396,,,,,,,,,,,,,
0.02188037,1.089958317,,,,,,,,,,,,,
0.021880013,1.089942684,,,,,,,,,,,,,
0.02187966,1.089927061,,,,,,,,,,,,,
0.021879309,1.089911448,,,,,,,,,,,,,
0.021878961,1.089895845,,,,,,,,,,,,,
0.021878616,1.089880252,,,,,,,,,,,,,
0.021878274,1.089864671,,,,,,,,,,,,,
0.021877935,1.089849102,,,,,,,,,,,,,
0.021877598,1.089833545,,,,,,,,,,,,,
0.021877265,1.089818,,,,,,,,,,,,,
0.021876935,1.089802467,,,,,,,,,,,,,
0.021876607,1.089786946,,,,,,,,,,,,,
0.021876283,1.089771439,,,,,,,,,,,,,
0.021875961,1.089755944,,,,,,,,,,,,,
0.021875643,1.089740463,,,,,,,,,,,,,
0.021875327,1.089724996,,,,,,,,,,,,,
0.021875015,1.089709543,,,,,,,,,,,,,
0.021874705,1.089694104,,,,,,,,,,,,,
0.021874399,1.089678681,,,,,,,,,,,,,
0.021874095,1.089663273,,,,,,,,,,,,,
0.021873795,1.089647881,,,,,,,,,,,,,
0.021873497,1.089632503,,,,,,,,,,,,,
0.021873202,1.089617141,,,,,,,,,,,,,
0.02187291,1.089601795,,,,,,,,,,,,,
0.02187262,1.089586464,,,,,,,,,,,,,
0.021872333,1.089571148,,,,,,,,,,,,,
0.021872047,1.089555847,,,,,,,,,,,,,
0.021871765,1.089540564,,,,,,,,,,,,,
0.021871485,1.089525301,,,,,,,,,,,,,
0.021871208,1.089510057,,,,,,,,,,,,,
0.021870934,1.08949483,,,,,,,,,,,,,
0.021870661,1.089479619,,,,,,,,,,,,,
0.02187039,1.089464424,,,,,,,,,,,,,
0.021870122,1.089449248,,,,,,,,,,,,,
0.021869856,1.089434094,,,,,,,,,,,,,
0.021869594,1.089418959,,,,,,,,,,,,,
0.021869334,1.089403845,,,,,,,,,,,,,
0.021869076,1.089388751,,,,,,,,,,,,,
0.021868821,1.089373678,,,,,,,,,,,,,
0.021868568,1.089358625,,,,,,,,,,,,,
0.021868317,1.089343594,,,,,,,,,,,,,
0.021868067,1.089328583,,,,,,,,,,,,,
0.02186782,1.089313594,,,,,,,,,,,,,
0.021867574,1.089298625,,,,,,,,,,,,,
0.02186733,1.089283677,,,,,,,,,,,,,
0.021867087,1.089268751,,,,,,,,,,,,,
0.021866846,1.089253847,,,,,,,,,,,,,
0.021866607,1.089238964,,,,,,,,,,,,,
0.021866369,1.089224102,,,,,,,,,,,,,
0.021866133,1.089209263,,,,,,,,,,,,,
0.021865899,1.089194446,,,,,,,,,,,,,
0.021865666,1.089179651,,,,,,,,,,,,,
0.021865434,1.08916488,,,,,,,,,,,,,
0.021865204,1.089150131,,,,,,,,,,,,,
0.021864975,1.089135405,,,,,,,,,,,,,
0.021864748,1.089120703,,,,,,,,,,,,,
0.021864522,1.089106025,,,,,,,,,,,,,
0.021864297,1.089091372,,,,,,,,,,,,,
0.021864073,1.089076741,,,,,,,,,,,,,
0.02186385,1.089062134,,,,,,,,,,,,,
0.021863628,1.089047551,,,,,,,,,,,,,
0.021863407,1.089032991,,,,,,,,,,,,,
0.021863186,1.089018456,,,,,,,,,,,,,
0.021862967,1.089003945,,,,,,,,,,,,,
0.021862748,1.088989458,,,,,,,,,,,,,
0.021862531,1.088974996,,,,,,,,,,,,,
0.021862313,1.088960557,,,,,,,,,,,,,
0.021862097,1.088946142,,,,,,,,,,,,,
0.021861881,1.088931752,,,,,,,,,,,,,
0.021861666,1.088917386,,,,,,,,,,,,,
0.021861451,1.088903045,,,,,,,,,,,,,
0.021861236,1.088888728,,,,,,,,,,,,,
0.021861022,1.088874433,,,,,,,,,,,,,
0.021860807,1.088860163,,,,,,,,,,,,,
0.021860593,1.088845916,,,,,,,,,,,,,
0.021860379,1.088831692,,,,,,,,,,,,,
0.021860165,1.088817493,,,,,,,,,,,,,
0.021859951,1.088803317,,,,,,,,,,,,,
0.021859737,1.088789164,,,,,,,,,,,,,
0.021859523,1.088775034,,,,,,,,,,,,,
0.021859309,1.088760928,,,,,,,,,,,,,
0.021859094,1.088746846,,,,,,,,,,,,,
0.02185888,1.088732786,,,,,,,,,,,,,
0.021858665,1.08871875,,,,,,,,,,,,,
0.02185845,1.088704736,,,,,,,,,,,,,
0.021858235,1.088690746,,,,,,,,,,,,,
0.02185802,1.088676779,,,,,,,,,,,,,
0.021857804,1.088662834,,,,,,,,,,,,,
0.021857588,1.088648912,,,,,,,,,,,,,
0.021857371,1.088635013,,,,,,,,,,,,,
0.021857154,1.088621135,,,,,,,,,,,,,
0.021856937,1.08860728,,,,,,,,,,,,,
0.021856719,1.088593448,,,,,,,,,,,,,
0.021856501,1.088579636,,,,,,,,,,,,,
0.021856282,1.088565846,,,,,,,,,,,,,
0.021856062,1.088552077,,,,,,,,,,,,,
0.021855841,1.088538328,,,,,,,,,,,,,
0.02185562,1.088524601,,,,,,,,,,,,,
0.021855398,1.088510893,,,,,,,,,,,,,
0.021855175,1.088497206,,,,,,,,,,,,,
0.021854952,1.08848354,,,,,,,,,,,,,
0.021854728,1.088469893,,,,,,,,,,,,,
0.021854503,1.088456267,,,,,,,,,,,,,
0.021854277,1.08844266,,,,,,,,,,,,,
0.021854051,1.088429072,,,,,,,,,,,,,
0.021853824,1.088415503,,,,,,,,,,,,,
0.021853595,1.088401952,,,,,,,,,,,,,
0.021853367,1.08838842,,,,,,,,,,,,,
0.021853137,1.088374907,,,,,,,,,,,,,
0.021852906,1.088361412,,,,,,,,,,,,,
0.021852675,1.088347935,,,,,,,,,,,,,
0.021852443,1.088334475,,,,,,,,,,,,,
0.02185221,1.088321033,,,,,,,,,,,,,
0.021851976,1.088307607,,,,,,,,,,,,,
0.021851741,1.088294197,,,,,,,,,,,,,
0.021851505,1.088280806,,,,,,,,,,,,,
0.021851269,1.088267432,,,,,,,,,,,,,
0.021851033,1.088254075,,,,,,,,,,,,,
0.021850795,1.088240733,,,,,,,,,,,,,
0.021850557,1.088227407,,,,,,,,,,,,,
0.021850318,1.088214096,,,,,,,,,,,,,
0.021850078,1.0882008,,,,,,,,,,,,,
0.021849837,1.088187519,,,,,,,,,,,,,
0.021849596,1.088174254,,,,,,,,,,,,,
0.021849354,1.088161002,,,,,,,,,,,,,
0.021849111,1.088147765,,,,,,,,,,,,,
0.021848868,1.088134542,,,,,,,,,,,,,
0.021848624,1.088121332,,,,,,,,,,,,,
0.021848379,1.088108136,,,,,,,,,,,,,
0.021848134,1.088094953,,,,,,,,,,,,,
0.021847888,1.088081783,,,,,,,,,,,,,
0.021847642,1.088068626,,,,,,,,,,,,,
0.021847395,1.088055482,,,,,,,,,,,,,
0.021847148,1.08804235,,,,,,,,,,,,,
0.0218469,1.08802923,,,,,,,,,,,,,
0.021846652,1.088016123,,,,,,,,,,,,,
0.021846404,1.088003028,,,,,,,,,,,,,
0.021846155,1.087989945,,,,,,,,,,,,,
0.021845906,1.087976873,,,,,,,,,,,,,
0.021845657,1.087963812,,,,,,,,,,,,,
0.021845408,1.087950762,,,,,,,,,,,,,
0.021845158,1.087937724,,,,,,,,,,,,,
0.021844908,1.087924695,,,,,,,,,,,,,
0.021844658,1.087911678,,,,,,,,,,,,,
0.021844408,1.08789867,,,,,,,,,,,,,
0.021844158,1.087885672,,,,,,,,,,,,,
0.021843908,1.087872684,,,,,,,,,,,,,
0.021843658,1.087859706,,,,,,,,,,,,,
0.021843408,1.087846739,,,,,,,,,,,,,
0.021843158,1.08783378,,,,,,,,,,,,,
0.021842908,1.087820831,,,,,,,,,,,,,
0.021842658,1.087807891,,,,,,,,,,,,,
0.021842408,1.08779496,,,,,,,,,,,,,
0.021842159,1.087782037,,,,,,,,,,,,,
0.02184191,1.087769124,,,,,,,,,,,,,
0.021841661,1.087756218,,,,,,,,,,,,,
0.021841413,1.087743321,,,,,,,,,,,,,
0.021841164,1.087730428,,,,,,,,,,,,,
0.021840915,1.087717541,,,,,,,,,,,,,
0.021840667,1.087704662,,,,,,,,,,,,,
0.02184042,1.087691792,,,,,,,,,,,,,
0.021840173,1.087678933,,,,,,,,,,,,,
0.021839928,1.087666084,,,,,,,,,,,,,
0.021839683,1.087653245,,,,,,,,,,,,,
0.021839439,1.087640415,,,,,,,,,,,,,
0.021839197,1.087627597,,,,,,,,,,,,,
0.021838955,1.087614789,,,,,,,,,,,,,
0.021838715,1.08760199,,,,,,,,,,,,,
0.021838476,1.0875892,,,,,,,,,,,,,
0.021838237,1.087576418,,,,,,,,,,,,,
0.021838,1.087563644,,,,,,,,,,,,,
0.021837764,1.087550878,,,,,,,,,,,,,
0.021837529,1.08753812,,,,,,,,,,,,,
0.021837295,1.087525369,,,,,,,,,,,,,
0.021837062,1.087512627,,,,,,,,,,,,,
0.02183683,1.087499893,,,,,,,,,,,,,
0.021836599,1.087487167,,,,,,,,,,,,,
0.02183637,1.087474449,,,,,,,,,,,,,
0.021836141,1.087461739,,,,,,,,,,,,,
0.021835914,1.087449039,,,,,,,,,,,,,
0.021835689,1.087436348,,,,,,,,,,,,,
0.021835464,1.087423665,,,,,,,,,,,,,
0.021835242,1.087410991,,,,,,,,,,,,,
0.02183502,1.087398326,,,,,,,,,,,,,
0.021834801,1.087385671,,,,,,,,,,,,,
0.021834583,1.087373024,,,,,,,,,,,,,
0.021834366,1.087360388,,,,,,,,,,,,,
0.021834151,1.08734776,,,,,,,,,,,,,
0.021833938,1.087335142,,,,,,,,,,,,,
0.021833727,1.087322533,,,,,,,,,,,,,
0.021833517,1.087309934,,,,,,,,,,,,,
0.021833309,1.087297345,,,,,,,,,,,,,
0.021833103,1.087284766,,,,,,,,,,,,,
0.021832898,1.087272198,,,,,,,,,,,,,
0.021832696,1.08725964,,,,,,,,,,,,,
0.021832494,1.087247091,,,,,,,,,,,,,
0.021832295,1.087234553,,,,,,,,,,,,,
0.021832097,1.087222025,,,,,,,,,,,,,
0.021831901,1.087209507,,,,,,,,,,,,,
0.021831706,1.087197,,,,,,,,,,,,,
0.021831514,1.087184504,,,,,,,,,,,,,
0.021831323,1.087172018,,,,,,,,,,,,,
0.021831134,1.087159543,,,,,,,,,,,,,
0.021830946,1.087147075,,,,,,,,,,,,,
0.021830759,1.087134618,,,,,,,,,,,,,
0.021830575,1.087122174,,,,,,,,,,,,,
0.021830393,1.087109742,,,,,,,,,,,,,
0.021830213,1.087097322,,,,,,,,,,,,,
0.021830035,1.087084914,,,,,,,,,,,,,
0.021829859,1.087072518,,,,,,,,,,,,,
0.021829684,1.087060135,,,,,,,,,,,,,
0.021829511,1.087047763,,,,,,,,,,,,,
0.02182934,1.087035403,,,,,,,,,,,,,
0.02182917,1.087023055,,,,,,,,,,,,,
0.021829001,1.08701072,,,,,,,,,,,,,
0.021828835,1.086998398,,,,,,,,,,,,,
0.021828671,1.086986089,,,,,,,,,,,,,
0.021828508,1.086973794,,,,,,,,,,,,,
0.021828347,1.086961512,,,,,,,,,,,,,
0.021828188,1.086949243,,,,,,,,,,,,,
0.021828031,1.086936988,,,,,,,,,,,,,
0.021827875,1.086924747,,,,,,,,,,,,,
0.021827721,1.08691252,,,,,,,,,,,,,
0.021827569,1.086900307,,,,,,,,,,,,,
0.021827418,1.086888107,,,,,,,,,,,,,
0.021827269,1.086875922,,,,,,,,,,,,,
0.021827121,1.086863751,,,,,,,,,,,,,
0.021826975,1.086851595,,,,,,,,,,,,,
0.02182683,1.086839453,,,,,,,,,,,,,
0.021826687,1.086827327,,,,,,,,,,,,,
0.021826545,1.086815215,,,,,,,,,,,,,
0.021826405,1.086803118,,,,,,,,,,,,,
0.021826267,1.086791036,,,,,,,,,,,,,
0.02182613,1.086778969,,,,,,,,,,,,,
0.021825994,1.086766918,,,,,,,,,,,,,
0.021825859,1.086754882,,,,,,,,,,,,,
0.021825726,1.086742862,,,,,,,,,,,,,
0.021825595,1.086730858,,,,,,,,,,,,,
0.021825464,1.08671887,,,,,,,,,,,,,
0.021825335,1.086706899,,,,,,,,,,,,,
0.021825208,1.086694944,,,,,,,,,,,,,
0.021825081,1.086683005,,,,,,,,,,,,,
0.021824956,1.086671083,,,,,,,,,,,,,
0.021824832,1.086659179,,,,,,,,,,,,,
0.02182471,1.086647292,,,,,,,,,,,,,
0.021824588,1.086635421,,,,,,,,,,,,,
0.021824468,1.086623567,,,,,,,,,,,,,
0.021824349,1.08661173,,,,,,,,,,,,,
0.02182423,1.086599911,,,,,,,,,,,,,
0.021824113,1.086588108,,,,,,,,,,,,,
0.021823996,1.086576322,,,,,,,,,,,,,
0.021823881,1.086564554,,,,,,,,,,,,,
0.021823766,1.086552803,,,,,,,,,,,,,
0.021823652,1.086541069,,,,,,,,,,,,,
0.021823539,1.086529352,,,,,,,,,,,,,
0.021823427,1.086517653,,,,,,,,,,,,,
0.021823315,1.086505972,,,,,,,,,,,,,
0.021823204,1.086494307,,,,,,,,,,,,,
0.021823092,1.086482657,,,,,,,,,,,,,
0.021822982,1.086471024,,,,,,,,,,,,,
0.021822872,1.08645941,,,,,,,,,,,,,
0.021822763,1.086447814,,,,,,,,,,,,,
0.021822654,1.086436235,,,,,,,,,,,,,
0.021822546,1.086424674,,,,,,,,,,,,,
0.021822438,1.086413131,,,,,,,,,,,,,
0.021822331,1.086401606,,,,,,,,,,,,,
0.021822224,1.086390099,,,,,,,,,,,,,
0.021822118,1.086378609,,,,,,,,,,,,,
0.021822011,1.086367136,,,,,,,,,,,,,
0.021821905,1.086355681,,,,,,,,,,,,,
0.021821799,1.086344243,,,,,,,,,,,,,
0.021821693,1.086332823,,,,,,,,,,,,,
0.021821587,1.08632142,,,,,,,,,,,,,
0.021821481,1.086310034,,,,,,,,,,,,,
0.021821376,1.086298665,,,,,,,,,,,,,
0.02182127,1.086287314,,,,,,,,,,,,,
0.021821164,1.08627598,,,,,,,,,,,,,
0.021821059,1.086264663,,,,,,,,,,,,,
0.021820953,1.086253363,,,,,,,,,,,,,
0.021820848,1.086242079,,,,,,,,,,,,,
0.021820742,1.086230813,,,,,,,,,,,,,
0.021820636,1.086219563,,,,,,,,,,,,,
0.02182053,1.086208331,,,,,,,,,,,,,
0.021820424,1.086197115,,,,,,,,,,,,,
0.021820317,1.086185915,,,,,,,,,,,,,
0.02182021,1.086174732,,,,,,,,,,,,,
0.021820104,1.086163566,,,,,,,,,,,,,
0.021819996,1.086152416,,,,,,,,,,,,,
0.021819889,1.086141282,,,,,,,,,,,,,
0.02181978,1.086130162,,,,,,,,,,,,,
0.021819671,1.086119058,,,,,,,,,,,,,
0.021819562,1.086107969,,,,,,,,,,,,,
0.021819452,1.086096896,,,,,,,,,,,,,
0.021819342,1.08608584,,,,,,,,,,,,,
0.021819231,1.086074799,,,,,,,,,,,,,
0.02181912,1.086063774,,,,,,,,,,,,,
0.021819008,1.086052763,,,,,,,,,,,,,
0.021818896,1.086041768,,,,,,,,,,,,,
0.021818784,1.086030788,,,,,,,,,,,,,
0.021818671,1.086019824,,,,,,,,,,,,,
0.021818558,1.086008875,,,,,,,,,,,,,
0.021818445,1.085997942,,,,,,,,,,,,,
0.02181833,1.085987022,,,,,,,,,,,,,
0.021818215,1.085976117,,,,,,,,,,,,,
0.0218181,1.085965227,,,,,,,,,,,,,
0.021817985,1.08595435,,,,,,,,,,,,,
0.021817868,1.085943488,,,,,,,,,,,,,
0.021817751,1.085932639,,,,,,,,,,,,,
0.021817633,1.085921803,,,,,,,,,,,,,
0.021817515,1.085910982,,,,,,,,,,,,,
0.021817396,1.085900174,,,,,,,,,,,,,
0.021817277,1.085889379,,,,,,,,,,,,,
0.021817156,1.085878597,,,,,,,,,,,,,
0.021817035,1.085867827,,,,,,,,,,,,,
0.021816914,1.085857069,,,,,,,,,,,,,
0.021816792,1.085846325,,,,,,,,,,,,,
0.02181667,1.085835595,,,,,,,,,,,,,
0.021816547,1.085824878,,,,,,,,,,,,,
0.021816424,1.085814173,,,,,,,,,,,,,
0.0218163,1.085803481,,,,,,,,,,,,,
0.021816176,1.085792801,,,,,,,,,,,,,
0.021816051,1.085782133,,,,,,,,,,,,,
0.021815926,1.085771477,,,,,,,,,,,,,
0.0218158,1.085760832,,,,,,,,,,,,,
0.021815674,1.085750199,,,,,,,,,,,,,
0.021815547,1.085739578,,,,,,,,,,,,,
0.021815419,1.085728967,,,,,,,,,,,,,
0.021815291,1.085718368,,,,,,,,,,,,,
0.021815163,1.085707779,,,,,,,,,,,,,
0.021815034,1.085697201,,,,,,,,,,,,,
0.021814904,1.085686634,,,,,,,,,,,,,
0.021814774,1.085676078,,,,,,,,,,,,,
0.021814644,1.085665531,,,,,,,,,,,,,
0.021814513,1.085654994,,,,,,,,,,,,,
0.021814382,1.085644468,,,,,,,,,,,,,
0.02181425,1.085633951,,,,,,,,,,,,,
0.021814118,1.085623443,,,,,,,,,,,,,
0.021813985,1.085612945,,,,,,,,,,,,,
0.021813852,1.085602456,,,,,,,,,,,,,
0.021813719,1.085591978,,,,,,,,,,,,,
0.021813585,1.085581509,,,,,,,,,,,,,
0.021813451,1.085571049,,,,,,,,,,,,,
0.021813317,1.085560599,,,,,,,,,,,,,
0.021813183,1.085550157,,,,,,,,,,,,,
0.021813048,1.085539723,,,,,,,,,,,,,
0.021812912,1.085529297,,,,,,,,,,,,,
0.021812776,1.08551888,,,,,,,,,,,,,
0.02181264,1.085508472,,,,,,,,,,,,,
0.021812504,1.085498073,,,,,,,,,,,,,
0.021812368,1.085487682,,,,,,,,,,,,,
0.021812231,1.085477299,,,,,,,,,,,,,
0.021812095,1.085466924,,,,,,,,,,,,,
0.021811958,1.085456556,,,,,,,,,,,,,
0.021811821,1.085446197,,,,,,,,,,,,,
0.021811684,1.085435845,,,,,,,,,,,,,
0.021811547,1.085425502,,,,,,,,,,,,,
0.02181141,1.085415166,,,,,,,,,,,,,
0.021811273,1.085404838,,,,,,,,,,,,,
0.021811136,1.085394518,,,,,,,,,,,,,
0.021810999,1.085384205,,,,,,,,,,,,,
0.021810862,1.0853739,,,,,,,,,,,,,
0.021810725,1.085363602,,,,,,,,,,,,,
0.021810588,1.085353312,,,,,,,,,,,,,
0.021810452,1.08534303,,,,,,,,,,,,,
0.021810316,1.085332755,,,,,,,,,,,,,
0.02181018,1.085322488,,,,,,,,,,,,,
0.021810044,1.085312229,,,,,,,,,,,,,
0.021809909,1.085301978,,,,,,,,,,,,,
